,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,pop_per_household
182,-118.27,34.04,13.0,1784.0,,2158.0,682.0,1.7038,118100.0,<1H OCEAN,,,3.164222873900293
183,-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,340300.0,NEAR OCEAN,1.0689655172413792,0.12736236647493837,3.013793103448276
184,-118.14,34.06,39.0,2390.0,444.0,1246.0,422.0,3.7857,245700.0,<1H OCEAN,1.052132701421801,0.18577405857740587,2.9526066350710902
185,-118.21,34.04,47.0,1325.0,393.0,1557.0,352.0,2.8,148400.0,<1H OCEAN,1.1164772727272727,0.29660377358490564,4.423295454545454
186,-120.66,35.13,41.0,2666.0,751.0,940.0,507.0,1.9653,236100.0,<1H OCEAN,1.4812623274161736,0.28169542385596397,1.8540433925049309
187,-117.92,33.75,8.0,2325.0,598.0,1511.0,565.0,3.3629,137500.0,<1H OCEAN,1.0584070796460177,0.2572043010752688,2.674336283185841
188,-120.15,39.36,9.0,2254.0,400.0,694.0,243.0,5.6856,138100.0,INLAND,1.646090534979424,0.1774622892635315,2.8559670781893005
189,-118.08,33.89,28.0,1035.0,275.0,1545.0,269.0,3.0357,123400.0,<1H OCEAN,1.0223048327137547,0.26570048309178745,5.743494423791821
190,-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,259800.0,NEAR BAY,1.0,0.170421721548238,2.7457627118644066
191,-117.18,34.05,29.0,3436.0,731.0,1323.0,676.0,2.4943,122300.0,INLAND,1.081360946745562,0.2127473806752037,1.9571005917159763
192,-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179,198800.0,<1H OCEAN,0.9788359788359788,0.22708674304418985,3.259259259259259
193,-117.17,32.79,43.0,1269.0,297.0,946.0,285.0,2.1447,133300.0,NEAR OCEAN,1.0421052631578946,0.23404255319148937,3.319298245614035
194,-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,55900.0,INLAND,1.041871921182266,0.2727272727272727,3.7413793103448274
195,-122.02,37.94,23.0,3516.0,661.0,1465.0,623.0,4.2569,213100.0,NEAR BAY,1.0609951845906902,0.18799772468714449,2.351524879614767
196,-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY,1.1116389548693586,0.15014436958614052,2.646080760095012
197,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,279400.0,<1H OCEAN,0.9905749293119699,0.15508337022281246,3.1281809613572102
198,-121.82,38.01,42.0,1017.0,253.0,798.0,266.0,2.1719,99100.0,INLAND,0.9511278195488722,0.2487708947885939,3.0
199,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141,137500.0,<1H OCEAN,1.0369843527738265,0.23964497041420119,2.793741109530583
200,-118.19,33.86,36.0,2013.0,546.0,1659.0,522.0,3.1215,153600.0,<1H OCEAN,1.0459770114942528,0.27123695976154993,3.17816091954023
201,-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.226,107600.0,INLAND,0.9473684210526315,0.17633760361718162,2.3421052631578947
202,-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,181800.0,<1H OCEAN,1.068062827225131,0.23129251700680273,3.0157068062827226
203,-117.97,34.05,36.0,931.0,160.0,746.0,201.0,3.1667,158000.0,<1H OCEAN,0.7960199004975125,0.17185821697099893,3.711442786069652
204,-117.56,33.94,6.0,575.0,73.0,318.0,88.0,7.0215,257100.0,INLAND,0.8295454545454546,0.12695652173913044,3.6136363636363638
205,-121.88,37.44,14.0,2073.0,343.0,1107.0,330.0,6.7093,311200.0,<1H OCEAN,1.0393939393939393,0.16546068499758804,3.3545454545454545
206,-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,437100.0,NEAR BAY,0.9838337182448037,0.17610582885489873,2.191685912240185
207,-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0,NEAR BAY,1.060693641618497,0.2212176009644364,2.277456647398844
208,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,285200.0,<1H OCEAN,1.0225763612217795,0.14905149051490515,3.152722443559097
209,-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,317700.0,<1H OCEAN,1.0403225806451613,0.16366404465871606,2.6903225806451614
210,-118.34,34.02,48.0,1614.0,320.0,684.0,318.0,4.2218,181000.0,<1H OCEAN,1.0062893081761006,0.1982651796778191,2.150943396226415
211,-121.77,36.92,9.0,4934.0,1112.0,3198.0,977.0,3.5,194800.0,<1H OCEAN,1.1381780962128967,0.22537494933117147,3.2732855680655066
212,-122.04,37.39,5.0,8745.0,2211.0,3959.0,2019.0,4.7685,280100.0,<1H OCEAN,1.0950965824665677,0.2528301886792453,1.9608717186726101
213,-118.27,34.09,52.0,2327.0,555.0,1048.0,491.0,3.7847,252300.0,<1H OCEAN,1.1303462321792261,0.238504512247529,2.134419551934827
214,-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,210300.0,<1H OCEAN,1.0510638297872341,0.18188512518409425,3.1404255319148935
215,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,0.9924812030075187,0.21782178217821782,3.992481203007519
216,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202800.0,<1H OCEAN,1.1593886462882097,0.19486238532110092,2.5480349344978164
217,-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,2.8438,111500.0,INLAND,1.0514018691588785,0.22299306243805747,3.143302180685358
218,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,1.1639344262295082,0.23921832884097036,3.719672131147541
219,-122.26,37.55,17.0,4576.0,814.0,1941.0,807.0,5.9572,443800.0,NEAR BAY,1.0086741016109046,0.1778846153846154,2.4052044609665426
220,-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,2.3156,109800.0,INLAND,1.0154639175257731,0.25617685305591675,3.0231958762886597
221,-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,201200.0,<1H OCEAN,1.1206896551724137,0.23423423423423423,1.4511494252873562
222,-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,91900.0,INLAND,1.0980392156862746,0.2964705882352941,3.7450980392156863
223,-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,205800.0,<1H OCEAN,1.0464285714285715,0.1731678486997636,3.335714285714286
224,-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,231700.0,<1H OCEAN,1.0793650793650793,0.16098484848484848,3.326984126984127
225,-121.96,38.33,3.0,7985.0,1257.0,3664.0,1215.0,4.976,158300.0,INLAND,1.0345679012345679,0.15742016280525986,3.0156378600823044
226,-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,158500.0,INLAND,1.008695652173913,0.15570469798657718,2.608695652173913
227,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,280400.0,INLAND,0.975,0.13737231419513912,2.515
228,-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,90300.0,<1H OCEAN,1.0625,0.28274428274428276,4.65625
229,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375,214000.0,<1H OCEAN,1.0507936507936508,0.1600193376843123,3.0238095238095237
230,-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,346200.0,NEAR BAY,0.9823943661971831,0.24955277280858676,1.8098591549295775
231,-122.58,38.58,32.0,2723.0,637.0,1549.0,556.0,2.3942,183100.0,INLAND,1.14568345323741,0.23393316195372751,2.785971223021583
232,-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,153200.0,NEAR BAY,1.0565217391304347,0.23557925351429956,2.2717391304347827
233,-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,108100.0,INLAND,0.9957446808510638,0.22381635581061693,2.2404255319148936
234,-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,393800.0,<1H OCEAN,1.1038251366120218,0.3033033033033033,2.0076502732240438
235,-120.24,37.21,31.0,2447.0,465.0,1313.0,352.0,3.3929,93800.0,INLAND,1.3210227272727273,0.190028606456886,3.7301136363636362
236,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073,170100.0,<1H OCEAN,1.0956072351421189,0.21435793731041455,2.8036175710594313
237,-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806,209400.0,INLAND,1.0381944444444444,0.19920053297801465,2.1840277777777777
238,-117.87,33.78,30.0,2022.0,522.0,1196.0,463.0,3.7454,186000.0,<1H OCEAN,1.1274298056155507,0.258160237388724,2.5831533477321815
239,-118.13,33.76,52.0,2216.0,526.0,940.0,530.0,4.5469,381000.0,NEAR OCEAN,0.9924528301886792,0.23736462093862815,1.7735849056603774
240,-118.25,33.93,42.0,819.0,233.0,899.0,228.0,1.1346,85400.0,<1H OCEAN,1.0219298245614035,0.2844932844932845,3.942982456140351
241,-117.05,32.63,31.0,4911.0,861.0,2334.0,843.0,4.1958,160100.0,NEAR OCEAN,1.0213523131672597,0.17532070861331706,2.7686832740213525
242,-119.29,36.34,28.0,1440.0,431.0,2178.0,440.0,1.2634,50600.0,INLAND,0.9795454545454545,0.29930555555555555,4.95
243,-121.88,37.33,45.0,1192.0,371.0,1084.0,345.0,2.8594,205900.0,<1H OCEAN,1.0753623188405796,0.311241610738255,3.1420289855072463
244,-118.28,34.02,52.0,281.0,103.0,470.0,96.0,1.9375,38800.0,<1H OCEAN,1.0729166666666667,0.3665480427046263,4.895833333333333
245,-118.36,34.05,48.0,1835.0,380.0,956.0,370.0,3.2813,243600.0,<1H OCEAN,1.027027027027027,0.20708446866485014,2.5837837837837836
246,-118.31,34.08,49.0,2549.0,630.0,1539.0,594.0,2.6218,350900.0,<1H OCEAN,1.0606060606060606,0.2471557473519027,2.590909090909091
247,-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,278400.0,INLAND,0.9764705882352941,0.1713990707279298,2.711764705882353
248,-121.3,38.74,41.0,4374.0,1039.0,2387.0,959.0,2.3611,87900.0,INLAND,1.0834202294056308,0.2375400091449474,2.489051094890511
249,-118.38,34.18,27.0,4834.0,1527.0,3847.0,1432.0,2.1449,165300.0,<1H OCEAN,1.066340782122905,0.3158874637980968,2.6864525139664805
250,-117.1,32.68,42.0,2013.0,568.0,1920.0,557.0,2.0724,107600.0,NEAR OCEAN,1.0197486535008977,0.2821659215101838,3.4470377019748653
251,-118.37,33.85,29.0,3662.0,586.0,1626.0,611.0,6.3974,410000.0,<1H OCEAN,0.9590834697217676,0.1600218459858001,2.6612111292962357
252,-118.38,34.06,29.0,3946.0,1008.0,1676.0,876.0,2.7824,450000.0,<1H OCEAN,1.1506849315068493,0.2554485554992397,1.91324200913242
253,-122.01,37.94,26.0,1619.0,224.0,706.0,220.0,6.0704,268000.0,NEAR BAY,1.018181818181818,0.13835701050030882,3.209090909090909
254,-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,154300.0,INLAND,1.0447427293064877,0.2693194925028835,1.7516778523489933
255,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,<1H OCEAN,1.0704225352112675,0.23529411764705882,2.142605633802817
256,-117.93,33.85,25.0,1026.0,288.0,1646.0,283.0,4.2019,163900.0,<1H OCEAN,1.017667844522968,0.2807017543859649,5.81625441696113
257,-119.85,36.8,14.0,1876.0,324.0,1031.0,311.0,3.6563,88800.0,INLAND,1.0418006430868167,0.17270788912579957,3.315112540192926
258,-118.21,34.04,36.0,1825.0,479.0,2097.0,480.0,2.1862,135300.0,<1H OCEAN,0.9979166666666667,0.26246575342465756,4.36875
259,-118.43,34.22,34.0,1588.0,360.0,1080.0,340.0,3.66,184600.0,<1H OCEAN,1.0588235294117647,0.22670025188916876,3.176470588235294
260,-117.63,33.47,4.0,2320.0,405.0,1408.0,477.0,6.3369,256000.0,NEAR OCEAN,0.8490566037735849,0.17456896551724138,2.951781970649895
261,-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,208800.0,<1H OCEAN,0.9910179640718563,0.2648,3.1347305389221556
262,-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224,230600.0,NEAR OCEAN,1.0639219934994584,0.21269222438813082,2.495124593716143
263,-122.91,39.03,14.0,2374.0,557.0,723.0,427.0,1.3532,95800.0,INLAND,1.3044496487119437,0.2346251053074979,1.693208430913349
264,-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,242700.0,<1H OCEAN,1.0564784053156147,0.18328530259365994,3.3853820598006643
265,-117.88,33.76,37.0,2988.0,677.0,2354.0,666.0,3.4345,235500.0,<1H OCEAN,1.0165165165165164,0.22657295850066933,3.5345345345345347
266,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,111400.0,<1H OCEAN,1.0419651995905834,0.25923096511331806,2.255885363357216
267,-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,313900.0,NEAR OCEAN,1.095115681233933,0.2139091137333668,2.033419023136247
268,-117.99,34.13,37.0,1568.0,371.0,1618.0,350.0,2.9605,129400.0,INLAND,1.06,0.23660714285714285,4.622857142857143
269,-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,222000.0,<1H OCEAN,1.069182389937107,0.15131286159323543,3.059748427672956
270,-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,141600.0,<1H OCEAN,1.0772058823529411,0.21278140885984023,4.198529411764706
271,-117.33,34.06,42.0,530.0,123.0,390.0,124.0,1.0469,67000.0,INLAND,0.9919354838709677,0.2320754716981132,3.1451612903225805
272,-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,120100.0,INLAND,1.024,0.18832761157430114,3.1413333333333333
273,-118.24,34.2,41.0,2067.0,452.0,1282.0,455.0,5.5756,309900.0,<1H OCEAN,0.9934065934065934,0.21867440735365265,2.817582417582418
274,-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851,183500.0,NEAR BAY,1.0127272727272727,0.19220151828847482,2.4327272727272726
275,-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,295200.0,NEAR BAY,0.9855371900826446,0.14887640449438203,2.915289256198347
276,-118.19,33.79,43.0,1823.0,600.0,2339.0,560.0,1.6792,130600.0,NEAR OCEAN,1.0714285714285714,0.32912781130005486,4.176785714285714
277,-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841,172200.0,INLAND,1.0,0.14928909952606634,2.507936507936508
278,-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515,121900.0,NEAR BAY,0.9599427753934192,0.18140037848067045,3.4163090128755367
279,-118.39,34.08,28.0,833.0,230.0,349.0,210.0,3.067,375000.0,<1H OCEAN,1.0952380952380953,0.27611044417767105,1.661904761904762
280,-121.04,39.08,8.0,2870.0,526.0,1307.0,451.0,3.463,201700.0,INLAND,1.1662971175166297,0.18327526132404182,2.8980044345898004
281,-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,176900.0,INLAND,1.9655172413793103,0.17504798464491364,2.8038793103448274
282,-120.44,34.94,24.0,2481.0,476.0,1101.0,474.0,3.1576,147200.0,<1H OCEAN,1.0042194092827004,0.19185812172511085,2.3227848101265822
283,-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,271800.0,<1H OCEAN,0.9805194805194806,0.17329762815608263,2.683982683982684
284,-121.84,37.34,27.0,2512.0,526.0,3033.0,526.0,4.25,162900.0,<1H OCEAN,1.0,0.20939490445859874,5.766159695817491
285,-118.34,34.06,52.0,1311.0,310.0,707.0,290.0,3.4812,432800.0,<1H OCEAN,1.0689655172413792,0.23646071700991608,2.4379310344827587
286,-120.8,35.33,20.0,2200.0,393.0,996.0,365.0,3.587,330000.0,NEAR OCEAN,1.0767123287671232,0.17863636363636365,2.728767123287671
287,-118.13,34.08,40.0,1931.0,449.0,1367.0,446.0,2.575,228400.0,<1H OCEAN,1.006726457399103,0.23252200932159503,3.0650224215246635
288,-119.33,36.22,9.0,3748.0,644.0,1955.0,620.0,4.2011,108100.0,INLAND,1.038709677419355,0.1718249733191035,3.153225806451613
289,-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,6.3236,302000.0,<1H OCEAN,1.0656167979002624,0.13610459269192088,3.15748031496063
290,-117.36,33.99,42.0,1178.0,261.0,804.0,283.0,2.9688,92900.0,INLAND,0.9222614840989399,0.22156196943972836,2.8409893992932864
291,-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,98600.0,<1H OCEAN,1.2083333333333333,0.25892857142857145,5.25
292,-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,375400.0,<1H OCEAN,0.9719101123595506,0.12833827893175073,2.6601123595505616
293,-117.76,34.11,22.0,4935.0,954.0,2874.0,938.0,3.9825,180500.0,INLAND,1.0170575692963753,0.19331306990881458,3.0639658848614073
294,-118.17,33.74,36.0,2006.0,453.0,807.0,426.0,3.7838,500001.0,NEAR OCEAN,1.0633802816901408,0.22582253240279163,1.8943661971830985
295,-122.32,37.56,26.0,2339.0,704.0,1283.0,654.0,3.162,415000.0,NEAR OCEAN,1.0764525993883791,0.3009833262077811,1.9617737003058104
296,-118.47,34.01,44.0,2175.0,475.0,1019.0,448.0,4.793,470800.0,<1H OCEAN,1.0602678571428572,0.21839080459770116,2.2745535714285716
297,-120.98,37.68,27.0,4006.0,762.0,1806.0,718.0,3.1848,112800.0,INLAND,1.0612813370473537,0.19021467798302547,2.5153203342618387
298,-120.43,34.95,43.0,2020.0,344.0,692.0,310.0,3.6815,181800.0,<1H OCEAN,1.1096774193548387,0.1702970297029703,2.232258064516129
299,-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161,236400.0,<1H OCEAN,1.2708933717579252,0.28233034571062743,2.005763688760807
300,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,133600.0,INLAND,0.926530612244898,0.1780392156862745,2.163265306122449
301,-118.06,34.03,36.0,21.0,7.0,21.0,9.0,2.375,175000.0,<1H OCEAN,0.7777777777777778,0.3333333333333333,2.3333333333333335
302,-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,1.6829,80200.0,INLAND,1.067524115755627,0.22539035980991173,2.585209003215434
303,-121.32,38.03,25.0,2474.0,513.0,1947.0,524.0,2.5742,98400.0,INLAND,0.9790076335877863,0.20735650767987066,3.7156488549618323
304,-116.5,33.81,26.0,5032.0,1229.0,3086.0,1183.0,2.5399,94800.0,INLAND,1.0388841927303465,0.2442368839427663,2.6086221470836857
305,-118.42,34.32,30.0,3027.0,604.0,1970.0,590.0,4.3409,156000.0,<1H OCEAN,1.023728813559322,0.19953749587049885,3.3389830508474576
306,-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,500001.0,<1H OCEAN,1.0739130434782609,0.22536496350364962,1.8391304347826087
307,-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,162500.0,INLAND,2.5084745762711864,0.18663303909205547,3.152542372881356
308,-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,2.6941,63300.0,INLAND,1.0854037267080745,0.19384359400998336,3.220496894409938
309,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,237500.0,<1H OCEAN,1.075,0.28859060402684567,1.715
310,-122.32,38.35,20.0,3494.0,549.0,1673.0,541.0,5.5718,185200.0,INLAND,1.0147874306839186,0.15712650257584432,3.0924214417744915
311,-121.52,38.53,31.0,3089.0,585.0,1366.0,561.0,4.2885,160300.0,INLAND,1.0427807486631016,0.18938167691809646,2.4349376114081998
312,-121.2,38.67,26.0,1546.0,287.0,773.0,299.0,2.9803,115400.0,INLAND,0.959866220735786,0.18564036222509703,2.5852842809364547
313,-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221,443300.0,NEAR BAY,1.0263157894736843,0.21231155778894473,2.182186234817814
314,-121.1,38.33,14.0,1357.0,247.0,695.0,224.0,4.1974,157800.0,INLAND,1.1026785714285714,0.18201915991156964,3.1026785714285716
315,-117.97,34.1,26.0,1399.0,277.0,1285.0,276.0,4.0,160100.0,INLAND,1.0036231884057971,0.19799857040743388,4.655797101449275
316,-121.26,38.27,20.0,1314.0,229.0,712.0,219.0,4.4125,144600.0,INLAND,1.0456621004566211,0.17427701674277016,3.2511415525114153
317,-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571,81500.0,INLAND,1.0512295081967213,0.22304347826086957,2.3586065573770494
318,-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,407800.0,NEAR OCEAN,1.4705882352941178,0.14400921658986174,2.9235294117647057
319,-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,88000.0,INLAND,0.9900199600798403,0.1715076071922545,3.2614770459081837
320,-118.35,33.96,21.0,2714.0,881.0,1549.0,853.0,1.2094,157500.0,<1H OCEAN,1.032825322391559,0.32461311717022845,1.8159437280187574
321,-121.71,36.78,19.0,2371.0,324.0,944.0,332.0,5.9175,240200.0,<1H OCEAN,0.9759036144578314,0.13665120202446226,2.8433734939759034
322,-117.9,34.13,32.0,1640.0,391.0,1312.0,358.0,2.6292,136100.0,<1H OCEAN,1.0921787709497206,0.23841463414634145,3.664804469273743
323,-122.45,37.71,52.0,1658.0,322.0,1086.0,326.0,3.8583,261600.0,NEAR OCEAN,0.9877300613496932,0.1942098914354644,3.331288343558282
324,-118.41,34.19,39.0,1169.0,242.0,612.0,247.0,4.1429,200000.0,<1H OCEAN,0.979757085020243,0.20701454234388367,2.477732793522267
325,-122.07,37.66,28.0,2280.0,610.0,1255.0,587.0,2.6719,161200.0,NEAR BAY,1.039182282793867,0.2675438596491228,2.1379897785349233
326,-121.89,37.31,52.0,1994.0,404.0,1014.0,389.0,4.3882,223600.0,<1H OCEAN,1.038560411311054,0.20260782347041123,2.6066838046272496
327,-117.65,34.04,15.0,3393.0,,2039.0,611.0,3.9336,151000.0,INLAND,,,3.337152209492635
328,-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,330900.0,<1H OCEAN,1.064676616915423,0.21114948199309325,2.1865671641791047
329,-121.24,38.79,15.0,2615.0,485.0,1063.0,428.0,3.7904,173200.0,INLAND,1.1331775700934579,0.18546845124282982,2.4836448598130842
330,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,77000.0,INLAND,1.1400759734093067,0.25007811686282677,1.9002849002849003
331,-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,92800.0,INLAND,1.0960960960960962,0.17548076923076922,3.081081081081081
332,-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3.0718,266700.0,NEAR BAY,1.1130268199233717,0.21957671957671956,2.160919540229885
333,-117.89,33.62,24.0,1016.0,238.0,465.0,236.0,3.0625,93800.0,<1H OCEAN,1.0084745762711864,0.234251968503937,1.9703389830508475
334,-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793,306700.0,NEAR BAY,0.9819277108433735,0.19837728194726167,2.3493975903614457
335,-117.13,32.74,52.0,1512.0,321.0,651.0,321.0,3.6852,185300.0,NEAR OCEAN,1.0,0.2123015873015873,2.02803738317757
336,-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0,INLAND,0.9124423963133641,0.12298136645962733,3.23963133640553
337,-117.16,32.91,5.0,1619.0,272.0,1063.0,296.0,6.0891,214600.0,<1H OCEAN,0.918918918918919,0.16800494132180357,3.5912162162162162
338,-118.38,34.07,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0,<1H OCEAN,1.0741573033707865,0.2617027101012866,1.696629213483146
339,-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,164500.0,<1H OCEAN,1.0582706766917294,0.18675364882795223,3.1516290726817044
340,-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,131900.0,INLAND,0.9582504970178927,0.1917263325377884,2.3180914512922466
341,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,137600.0,INLAND,1.1370967741935485,0.19475138121546962,2.1838709677419357
342,-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0,INLAND,1.2200557103064067,0.21444308445532437,2.9707520891364902
343,-122.01,37.56,6.0,3028.0,778.0,1531.0,736.0,4.4259,158000.0,NEAR BAY,1.0570652173913044,0.2569352708058124,2.0801630434782608
344,-117.1,32.76,31.0,987.0,267.0,619.0,250.0,2.9286,151800.0,NEAR OCEAN,1.068,0.270516717325228,2.476
345,-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166300.0,INLAND,1.017283950617284,0.19433962264150945,3.3950617283950617
346,-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,300000.0,<1H OCEAN,1.138801261829653,0.20634466990568734,2.334384858044164
347,-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033,58500.0,INLAND,1.0515759312320916,0.21238425925925927,2.98567335243553
348,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY,1.1559633027522935,0.25,2.963302752293578
349,-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,148900.0,INLAND,2.7252906976744184,0.21333485038115826,1.8517441860465116
350,-117.9,33.72,36.0,443.0,117.0,577.0,115.0,3.6875,137500.0,<1H OCEAN,1.017391304347826,0.26410835214446954,5.017391304347826
351,-118.11,33.98,36.0,446.0,108.0,410.0,117.0,3.3942,147200.0,<1H OCEAN,0.9230769230769231,0.242152466367713,3.5042735042735043
